Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
535,Gd2ZnTi0.992O6Mn0.008,Gd2ZnTi0.992O6,Mn4+,0.008,,,298,705,,,,,,365,365,,,510000,705,https://doi.org/10.1039/C6TC00313C,mp-1105276, icsd-251934,Journal of Materials Chemistry C,2016
536,CaLaMgSbO6Mn0.001,CaLaMgSbO6,Mn4+,0.001,,,298,708,,,,,,370,,,,1127000,708,https://doi.org/10.1039/C8RA06708B,,,RSC Advances,2018
537,CaLaMgSbO6Mn0.003,CaLaMgSbO6,Mn4+,0.003,,,298,708,,,,,,370,,,,1121000,708,https://doi.org/10.1039/C8RA06708B,,,RSC Advances,2018
538,CaLaMgSbO6Mn0.005,CaLaMgSbO6,Mn4+,0.005,,,298,708,,,,,,370,,,,1117000,708,https://doi.org/10.1039/C8RA06708B,,,RSC Advances,2018
539,CaLaMgSbO6Mn0.007,CaLaMgSbO6,Mn4+,0.007,,,298,708,0.7251,0.2748,88,,420,370,371,468,,1113000,708,https://doi.org/10.1039/C8RA06708B,,,RSC Advances,2018
540,CaLaMgSbO6Mn0.01,CaLaMgSbO6,Mn4+,0.01,,,298,708,,,,,,370,,,,1088000,708,https://doi.org/10.1039/C8RA06708B,,,RSC Advances,2018
541,CaLaMgSbO6Mn0.012,CaLaMgSbO6,Mn4+,0.012,,,298,708,,,,,,370,,,,1063000,708,https://doi.org/10.1039/C8RA06708B,,,RSC Advances,2018
542,CaLaMgSbO6Mn0.015,CaLaMgSbO6,Mn4+,0.015,,,298,708,,,,,,370,,,,1039000,708,https://doi.org/10.1039/C8RA06708B,,,RSC Advances,2018
543,LaMg0.5Ti0.4975O3Mn0.005,LaMg0.5Ti0.4975O3,Mn4+,0.005,,,298,708,,,,,,345,,,,2122000,708,https://doi.org/10.1021/acsami.6b15866,"mp-6457,mvc-11012", icsd-90687 icsd-152284,ACS Applied Materials &amp; Interfaces,2017
544,LaMg0.5Ti0.497O3Mn0.006,LaMg0.5Ti0.497O3,Mn4+,0.006,,,298,708,,,,,,345,,,,2135000,708,https://doi.org/10.1021/acsami.6b15866,"mp-6457,mvc-11012", icsd-90687 icsd-152284,ACS Applied Materials &amp; Interfaces,2017
545,LaMg0.5Ti0.496O3Mn0.008,LaMg0.5Ti0.496O3,Mn4+,0.008,,,298,708,,,27.2,,428,345,345,487,,2169000,708,https://doi.org/10.1021/acsami.6b15866,"mp-6457,mvc-11012", icsd-90687 icsd-152284,ACS Applied Materials &amp; Interfaces,2017
546,LaMg0.5Ti0.495O3Mn0.01,LaMg0.5Ti0.495O3,Mn4+,0.01,,,298,708,,,,,,345,,,,1938000,708,https://doi.org/10.1021/acsami.6b15866,"mp-6457,mvc-11012", icsd-90687 icsd-152284,ACS Applied Materials &amp; Interfaces,2017
547,LaMg0.5Ti0.49O3Mn0.02,LaMg0.5Ti0.49O3,Mn4+,0.02,,,298,708,,,,,,345,,,,1836000,708,https://doi.org/10.1021/acsami.6b15866,"mp-6457,mvc-11012", icsd-90687 icsd-152284,ACS Applied Materials &amp; Interfaces,2017
548,CaMg2La2W2O12Mn0.008,CaMg2La2W2O12,Mn4+,0.008,,,298,708,0.7322,0.2678,44,,388,352,352,479,,1819000,708,https://doi.org/10.1016/j.mtchem.2021.100512,,,Materials Today Chemistry,2021
549,CaMg2La2W2O12Mn0.008,CaMg2La2W2O12,Mn4+,0.008,,,303,708,0.7306,0.2694,,,,352,,,,,,https://doi.org/10.1016/j.mtchem.2021.100512,,,Materials Today Chemistry,2021
550,CaMg2La2W2O12Mn0.008,CaMg2La2W2O12,Mn4+,0.008,,,323,708,0.7302,0.2697,,,,352,,,,,,https://doi.org/10.1016/j.mtchem.2021.100512,,,Materials Today Chemistry,2021
551,CaMg2La2W2O12Mn0.008,CaMg2La2W2O12,Mn4+,0.008,,,343,708,0.7298,0.2702,,,,352,,,,,,https://doi.org/10.1016/j.mtchem.2021.100512,,,Materials Today Chemistry,2021
552,CaMg2La2W2O12Mn0.008,CaMg2La2W2O12,Mn4+,0.008,,,363,708,0.7293,0.2707,,,,352,,,,,,https://doi.org/10.1016/j.mtchem.2021.100512,,,Materials Today Chemistry,2021
553,CaMg2La2W2O12Mn0.008,CaMg2La2W2O12,Mn4+,0.008,,,383,708,0.7284,0.2716,,,,352,,,,,,https://doi.org/10.1016/j.mtchem.2021.100512,,,Materials Today Chemistry,2021
554,CaMg2La2W2O12Mn0.008,CaMg2La2W2O12,Mn4+,0.008,,,403,708,0.7271,0.2729,,,,352,,,,,,https://doi.org/10.1016/j.mtchem.2021.100512,,,Materials Today Chemistry,2021
555,CaMg2La2W2O12Mn0.008,CaMg2La2W2O12,Mn4+,0.008,,,423,708,0.7254,0.2745,,,,352,,,,,,https://doi.org/10.1016/j.mtchem.2021.100512,,,Materials Today Chemistry,2021
556,CaMg2La2W2O12Mn0.008,CaMg2La2W2O12,Mn4+,0.008,,,443,708,0.7229,0.277,,,,352,,,,,,https://doi.org/10.1016/j.mtchem.2021.100512,,,Materials Today Chemistry,2021
557,CaMg2La2W2O12Mn0.008,CaMg2La2W2O12,Mn4+,0.008,,,463,708,0.72,0.2799,,,,352,,,,,,https://doi.org/10.1016/j.mtchem.2021.100512,,,Materials Today Chemistry,2021
558,La1.97MgGe0.998O6Dy0.03Mn0.002,La1.97MgGe0.998O6,Dy3+,0.03,Mn4+,0.002,298,708,,,,,,350,,,,99340,575,https://doi.org/10.1111/jace.15923,mp-11585,,Journal of the American Ceramic Society,2018
559,La1.97MgGe0.996O6Dy0.03Mn0.004,La1.97MgGe0.996O6,Dy3+,0.03,Mn4+,0.004,298,708,,,,,,350,,,,97320,575,https://doi.org/10.1111/jace.15923,mp-11585,,Journal of the American Ceramic Society,2018
560,La1.97MgGe0.994O6Dy0.03Mn0.006,La1.97MgGe0.994O6,Dy3+,0.03,Mn4+,0.006,298,708,,,,,,350,,,,61730,575,https://doi.org/10.1111/jace.15923,mp-11585,,Journal of the American Ceramic Society,2018
561,La1.97MgGe0.992O6Dy0.03Mn0.008,La1.97MgGe0.992O6,Dy3+,0.03,Mn4+,0.008,298,708,,,81.6,60.3,533,350,,,,50510,575,https://doi.org/10.1111/jace.15923,mp-11585,,Journal of the American Ceramic Society,2018
562,Mg2La3Nb0.998O9Mn0.002,Mg2La3Nb0.998O9,Mn4+,0.002,,,298,708,,,,,,350,350,505,,1143000,708,https://doi.org/10.1016/j.apt.2020.08.009,mp-1223356,,Advanced Powder Technology,2020
563,Mg2La3Nb0.996O9Mn0.004,Mg2La3Nb0.996O9,Mn4+,0.004,,,298,708,,,,,,350,350,505,,1134000,708,https://doi.org/10.1016/j.apt.2020.08.009,mp-1223356,,Advanced Powder Technology,2020
564,Mg2La3Nb0.994O9Mn0.006,Mg2La3Nb0.994O9,Mn4+,0.006,,,298,708,0.7322,0.2678,,,525,350,350,505,,1109000,708,https://doi.org/10.1016/j.apt.2020.08.009,mp-1223356,,Advanced Powder Technology,2020
565,Mg2La3Nb0.992O9Mn0.008,Mg2La3Nb0.992O9,Mn4+,0.008,,,298,708,,,,,,350,350,505,,1101000,708,https://doi.org/10.1016/j.apt.2020.08.009,mp-1223356,,Advanced Powder Technology,2020
566,Mg2La3Nb0.99O9Mn0.01,Mg2La3Nb0.99O9,Mn4+,0.01,,,298,708,,,,,,350,350,505,,1099000,708,https://doi.org/10.1016/j.apt.2020.08.009,mp-1223356,,Advanced Powder Technology,2020
567,SrMg2La2W1.998O12Mn0.001,SrMg2La2W1.998O12,Mn4+,0.001,,,298,708,,,,,,344,344,,,1793000,708,https://doi.org/10.1039/C8RA06134C,,,RSC Advances,2018
568,SrMg2La2W1.996O12Mn0.002,SrMg2La2W1.996O12,Mn4+,0.002,,,298,708,0.7322,0.2678,88,,435,344,344,478,,1758000,708,https://doi.org/10.1039/C8RA06134C,,,RSC Advances,2018
569,SrMg2La2W1.992O12Mn0.004,SrMg2La2W1.992O12,Mn4+,0.004,,,298,708,,,,,,344,344,,,1704000,708,https://doi.org/10.1039/C8RA06134C,,,RSC Advances,2018
570,SrMg2La2W1.988O12Mn0.006,SrMg2La2W1.988O12,Mn4+,0.006,,,298,708,,,,,,344,344,,,1665000,708,https://doi.org/10.1039/C8RA06134C,,,RSC Advances,2018
571,SrMg2La2W1.984O12Mn0.008,SrMg2La2W1.984O12,Mn4+,0.008,,,298,708,,,,,,344,344,,,1573000,708,https://doi.org/10.1039/C8RA06134C,,,RSC Advances,2018
572,SrMg2La2W1.98O12Mn0.01,SrMg2La2W1.98O12,Mn4+,0.01,,,298,708,,,,,,344,344,,,1478000,708,https://doi.org/10.1039/C8RA06134C,,,RSC Advances,2018
573,Ga1.97O3Cr0.03,Ga1.97O3,Cr3+,0.03,,,298,710,,,92.5,,493,450,437,297,605,230100,713,https://doi.org/10.1021/acsami.1c05949,"mp-886,mp-1243,mp-1244900,mp-1245167,mp-1244938,mp-1245018,mp-1244932,mp-685090,mp-13134", icsd-603563 icsd-184327 icsd-166198 icsd-34243 icsd-83645 icsd-33644 icsd-635016 icsd-166199 icsd-27431 icsd-162252,ACS Applied Materials &amp; Interfaces,2021
574,CaYAlO4Mn0.001,CaYAlO4,Mn4+,0.001,,,298,710,,,,,,335,335,,,1590000,710,https://doi.org/10.1186/s40539-014-0015-4,mp-1227044,,Journal of Solid State Lighting,2014
575,CaYAlO4Mn0.005,CaYAlO4,Mn4+,0.005,,,298,710,,,26,,425,335,335,,,1444000,710,https://doi.org/10.1186/s40539-014-0015-4,mp-1227044,,Journal of Solid State Lighting,2014
576,CaYAlO4Mn0.005,CaYAlO4,Mn4+,0.005,,,298,710,,,28,,,460,,,,,,https://doi.org/10.1186/s40539-014-0015-4,mp-1227044,,Journal of Solid State Lighting,2014
577,CaYAlO4Mn0.01,CaYAlO4,Mn4+,0.01,,,298,710,,,,,,335,335,,,1306000,710,https://doi.org/10.1186/s40539-014-0015-4,mp-1227044,,Journal of Solid State Lighting,2014
578,Ca14Zn6Ga9.95O35Mn0.05,Ca14Zn6Ga9.95O35,Mn4+,0.05,,,298,711,,,,,,462,,,,3190000,711,https://doi.org/10.1016/j.jallcom.2016.10.162,,,Journal of Alloys and Compounds,2017
579,Ca14Zn6Ga9.9O35Mn0.1,Ca14Zn6Ga9.9O35,Mn4+,0.1,,,298,711,,,,,,462,,,,3140000,711,https://doi.org/10.1016/j.jallcom.2016.10.162,,,Journal of Alloys and Compounds,2017
580,Ca14Zn6Ga9.85O35Mn0.15,Ca14Zn6Ga9.85O35,Mn4+,0.15,,,298,711,,,,,445,462,313,462,,3040000,711,https://doi.org/10.1016/j.jallcom.2016.10.162,,,Journal of Alloys and Compounds,2017
581,Ca14Zn6Ga9.8O35Mn0.2,Ca14Zn6Ga9.8O35,Mn4+,0.2,,,298,711,,,,,,462,,,,3020000,711,https://doi.org/10.1016/j.jallcom.2016.10.162,,,Journal of Alloys and Compounds,2017
582,Ca14Zn6Ga9.75O35Mn0.25,Ca14Zn6Ga9.75O35,Mn4+,0.25,,,298,711,,,,,,462,,,,2990000,711,https://doi.org/10.1016/j.jallcom.2016.10.162,,,Journal of Alloys and Compounds,2017
583,Ca14Zn6Ga9.7O35Mn0.3,Ca14Zn6Ga9.7O35,Mn4+,0.3,,,298,711,,,,,,462,,,,2840000,711,https://doi.org/10.1016/j.jallcom.2016.10.162,,,Journal of Alloys and Compounds,2017
584,Ca3La2W1.996O12Mn0.002,Ca3La2W1.996O12,Mn4+,0.002,,,298,711,,,,,,360,360,,,854000,711,https://doi.org/10.1016/j.dyepig.2018.01.022,,,Dyes and Pigments,2018
585,Ca3La2W1.992O12Mn0.004,Ca3La2W1.992O12,Mn4+,0.004,,,298,711,,,,,,360,360,,,783000,711,https://doi.org/10.1016/j.dyepig.2018.01.022,,,Dyes and Pigments,2018
586,Ca3La2W1.984O12Mn0.008,Ca3La2W1.984O12,Mn4+,0.008,,,298,711,0.7125,0.2858,47.9,,390,360,360,470,,777000,711,https://doi.org/10.1016/j.dyepig.2018.01.022,,,Dyes and Pigments,2018
587,Ca3La2W1.98O12Mn0.01,Ca3La2W1.98O12,Mn4+,0.01,,,298,711,,,,,,360,360,,,741000,711,https://doi.org/10.1016/j.dyepig.2018.01.022,,,Dyes and Pigments,2018
588,Ca3La2W1.976O12Mn0.012,Ca3La2W1.976O12,Mn4+,0.012,,,298,711,,,,,,360,360,,,663000,711,https://doi.org/10.1016/j.dyepig.2018.01.022,,,Dyes and Pigments,2018
589,Ca3La2W1.97O12Mn0.015,Ca3La2W1.97O12,Mn4+,0.015,,,298,711,,,,,,360,360,,,647000,711,https://doi.org/10.1016/j.dyepig.2018.01.022,,,Dyes and Pigments,2018
590,Ca3La2W1.96O12Mn0.02,Ca3La2W1.96O12,Mn4+,0.02,,,298,711,,,,,,360,360,,,590000,711,https://doi.org/10.1016/j.dyepig.2018.01.022,,,Dyes and Pigments,2018
591,LaMgGa10.995O19Cr0.005,LaMgGa10.995O19,Cr3+,0.005,,,298,712,,,,,520,410,,,,4370000,712,https://doi.org/10.1039/D0QI00063A,,,Inorganic Chemistry Frontiers,2020
592,LaMgGa10.99O19Cr0.01,LaMgGa10.99O19,Cr3+,0.01,,,298,712,,,,,,410,,,,4270000,712,https://doi.org/10.1039/D0QI00063A,,,Inorganic Chemistry Frontiers,2020
593,LaMgGa10.98O19Cr0.02,LaMgGa10.98O19,Cr3+,0.02,,,298,712,,,,,,410,,,,3970000,712,https://doi.org/10.1039/D0QI00063A,,,Inorganic Chemistry Frontiers,2020
594,LaMgGa10.95O19Cr0.05,LaMgGa10.95O19,Cr3+,0.05,,,298,712,,,83.8,33.5,,410,,,,3380000,712,https://doi.org/10.1039/D0QI00063A,,,Inorganic Chemistry Frontiers,2020
595,LaMgGa10.9O19Cr0.1,LaMgGa10.9O19,Cr3+,0.1,,,298,712,,,,,,410,,,,3020000,712,https://doi.org/10.1039/D0QI00063A,,,Inorganic Chemistry Frontiers,2020
596,Ca14Zn6Ga9.97O35Mn0.03,Ca14Zn6Ga9.97O35,Mn4+,0.03,,,298,713,,,41.3,36.2,,310,,,,,713,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
597,Ca14Zn6Ga9.91O35Mn0.09,Ca14Zn6Ga9.91O35,Mn4+,0.09,,,298,713,,,49.5,43.7,,310,,,,,713,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
598,Ca14Zn6Ga9.88O35Mn0.12,Ca14Zn6Ga9.88O35,Mn4+,0.12,,,298,713,,,59.4,52.4,,310,,,,,713,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
599,Ca14Zn6Ga9.8O35Mn0.2,Ca14Zn6Ga9.8O35,Mn4+,0.2,,,298,713,,,54.6,48.2,,310,,,,,713,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
600,Ca14Zn6Ga9.75O35Mn0.25,Ca14Zn6Ga9.75O35,Mn4+,0.25,,,298,713,,,44.6,38.3,,310,,,,,713,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
601,Ca13.9Zn6Ga10O35Dy0.1Mn0.12,Ca13.9Zn6Ga10O35,Dy3+,0.1,Mn4+,0.12,298,713,,,,,,266,,,,334000,486,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
602,Ca13.9Zn6Ga10O35Dy0.1Mn0.15,Ca13.9Zn6Ga10O35,Dy3+,0.1,Mn4+,0.15,298,713,,,,15.6,,266,,,,316000,486,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
603,Ca13.9Zn6Ga10O35Dy0.1Mn0.2,Ca13.9Zn6Ga10O35,Dy3+,0.1,Mn4+,0.2,298,713,,,,,,266,,,,296000,486,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
604,Ca13.9Zn6Ga10O35Dy0.1Mn0.25,Ca13.9Zn6Ga10O35,Dy3+,0.1,Mn4+,0.25,298,713,,,,,,266,,,,261000,486,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
605,Ca14Al9.995Zn6O35Mn0.005,Ca14Al9.995Zn6O35,Mn4+,0.005,,,298,713,,,19.4,,,467,467,,,,713,https://doi.org/10.1039/C7RA01285C,,,RSC Advances,2017
606,Ga1.97O3Cr0.03,Ga1.97O3,Cr3+,0.03,,,298,713,,,92.5,,483,450,450,300,600,230100,713,https://doi.org/10.1021/acsami.1c05949,"mp-886,mp-1243,mp-1244900,mp-1245167,mp-1244938,mp-1245018,mp-1244932,mp-685090,mp-13134", icsd-603563 icsd-184327 icsd-166198 icsd-34243 icsd-83645 icsd-33644 icsd-635016 icsd-166199 icsd-27431 icsd-162252,ACS Applied Materials &amp; Interfaces,2021
607,LiLaMgW0.999O6Mn0.001,LiLaMgW0.999O6,Mn4+,0.001,,,298,713,0.723,0.2769,,,,344,344,,,1791000,713,https://doi.org/10.1039/C8RA05669B,,,RSC Advances,2018
608,LiLaMgW0.998O6Mn0.002,LiLaMgW0.998O6,Mn4+,0.002,,,298,713,0.7239,0.276,,,,344,344,,,1783000,713,https://doi.org/10.1039/C8RA05669B,,,RSC Advances,2018
609,LiLaMgW0.996O6Mn0.004,LiLaMgW0.996O6,Mn4+,0.004,,,298,713,0.7251,0.2749,,,,344,344,,,1764000,713,https://doi.org/10.1039/C8RA05669B,,,RSC Advances,2018
610,LiLaMgW0.993O6Mn0.007,LiLaMgW0.993O6,Mn4+,0.007,,,298,713,0.7253,0.2746,69.1,,420,344,344,478,,1727000,713,https://doi.org/10.1039/C8RA05669B,,,RSC Advances,2018
611,LiLaMgW0.99O6Mn0.01,LiLaMgW0.99O6,Mn4+,0.01,,,298,713,0.7249,0.2751,,,,344,344,,,1690000,713,https://doi.org/10.1039/C8RA05669B,,,RSC Advances,2018
612,LiLaMgW0.985O6Mn0.015,LiLaMgW0.985O6,Mn4+,0.015,,,298,713,0.724,0.276,,,,344,344,,,1628000,713,https://doi.org/10.1039/C8RA05669B,,,RSC Advances,2018
613,LiLaMgW0.98O6Mn0.02,LiLaMgW0.98O6,Mn4+,0.02,,,298,713,0.7222,0.2778,,,,344,344,,,1579000,713,https://doi.org/10.1039/C8RA05669B,,,RSC Advances,2018
614,Ca14Zn6Ga9.85O35Mn0.15,Ca14Zn6Ga9.85O35,Mn4+,0.15,,,298,713.4,,,64.4,56.2,,310,,,,,713,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
615,Li5La3Ta2O12Mn0.002,Li5La3Ta2O12,Mn4+,0.002,,,298,714,,,,,,314,314,492,,1780000,714,https://doi.org/10.1111/jace.16447,mp-559776, icsd-68252,Journal of the American Ceramic Society,2019
616,Li5La3Ta2O12Mn0.004,Li5La3Ta2O12,Mn4+,0.004,,,298,714,0.7326,0.2674,,,455,314,314,492,,1750000,714,https://doi.org/10.1111/jace.16447,mp-559776, icsd-68252,Journal of the American Ceramic Society,2019
617,Li5La3Ta2O12Mn0.006,Li5La3Ta2O12,Mn4+,0.006,,,298,714,,,,,,314,314,492,,1690000,714,https://doi.org/10.1111/jace.16447,mp-559776, icsd-68252,Journal of the American Ceramic Society,2019
618,Li5La3Ta2O12Mn0.008,Li5La3Ta2O12,Mn4+,0.008,,,298,714,,,,,,314,314,492,,1680000,714,https://doi.org/10.1111/jace.16447,mp-559776, icsd-68252,Journal of the American Ceramic Society,2019
619,Li5La3Ta2O12Mn0.01,Li5La3Ta2O12,Mn4+,0.01,,,298,714,,,,,,314,314,492,,1590000,714,https://doi.org/10.1111/jace.16447,mp-559776, icsd-68252,Journal of the American Ceramic Society,2019
620,Ca14Zn6Ga9.85O35Mn0.15,Ca14Zn6Ga9.85O35,Mn4+,0.15,,,323,714,,,63.7,55.4,,310,,,,,713,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
621,Ca14Zn6Ga9.85O35Mn0.15,Ca14Zn6Ga9.85O35,Mn4+,0.15,,,373,714.3,,,61.4,53.4,,310,,,,,713,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
622,Ca14Zn6Ga9.85O35Mn0.15,Ca14Zn6Ga9.85O35,Mn4+,0.15,,,423,715,,,59.4,51.6,,310,,,,,713,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
623,CaGdAlO4Mn0.0005,CaGdAlO4,Mn4+,0.0005,,,298,715,,,,,,349,,,,847000,715,https://doi.org/10.1016/j.jlumin.2018.06.072,mp-1227092,,Journal of Luminescence,2018
624,CaGdAlO4Mn0.001,CaGdAlO4,Mn4+,0.001,,,298,715,,,,,,349,,,,894000,715,https://doi.org/10.1016/j.jlumin.2018.06.072,mp-1227092,,Journal of Luminescence,2018
625,CaGdAlO4Mn0.002,CaGdAlO4,Mn4+,0.002,,,298,715,0.7132,0.2866,45,,,349,352,489,,959000,715,https://doi.org/10.1016/j.jlumin.2018.06.072,mp-1227092,,Journal of Luminescence,2018
626,CaGdAlO4Mn0.004,CaGdAlO4,Mn4+,0.004,,,298,715,,,,,,349,,,,1034000,715,https://doi.org/10.1016/j.jlumin.2018.06.072,mp-1227092,,Journal of Luminescence,2018
627,CaGdAlO4Mn0.006,CaGdAlO4,Mn4+,0.006,,,298,715,,,,,,349,,,,1121000,715,https://doi.org/10.1016/j.jlumin.2018.06.072,mp-1227092,,Journal of Luminescence,2018
628,CaGdAlO4Mn0.008,CaGdAlO4,Mn4+,0.008,,,298,715,,,,,,349,,,,1156000,715,https://doi.org/10.1016/j.jlumin.2018.06.072,mp-1227092,,Journal of Luminescence,2018
629,CaGdAlO4Mn0.01,CaGdAlO4,Mn4+,0.01,,,298,715,,,,,,349,,,,1196000,715,https://doi.org/10.1016/j.jlumin.2018.06.072,mp-1227092,,Journal of Luminescence,2018
630,Ca14Zn6Ga9.85O35Mn0.15,Ca14Zn6Ga9.85O35,Mn4+,0.15,,,473,715.6,,,56.4,49,,310,,,,,713,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
631,Ca14Zn6Ga9.85O35Mn0.15,Ca14Zn6Ga9.85O35,Mn4+,0.15,,,523,715.9,,,53,46.1,,310,,,,,713,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
632,SrLaGaO4Mn0.01,SrLaGaO4,Mn4+,0.01,,,298,716,,,,,,365,,,,571000,716,https://doi.org/10.1111/jace.15981,mp-1218152,,Journal of the American Ceramic Society,2018
633,SrLaGaO4Mn0.0015,SrLaGaO4,Mn4+,0.0015,,,298,716,,,,,,365,,,,569000,716,https://doi.org/10.1111/jace.15981,mp-1218152,,Journal of the American Ceramic Society,2018
634,SrLaGaO4Mn0.002,SrLaGaO4,Mn4+,0.002,,,298,716,,,,,345,365,365,,,554000,716,https://doi.org/10.1111/jace.15981,mp-1218152,,Journal of the American Ceramic Society,2018
635,SrLaGaO4Mn0.003,SrLaGaO4,Mn4+,0.003,,,298,716,,,,,,365,,,,536000,716,https://doi.org/10.1111/jace.15981,mp-1218152,,Journal of the American Ceramic Society,2018
636,SrLaGaO4Mn0.005,SrLaGaO4,Mn4+,0.005,,,298,716,,,,,,365,,,,508000,716,https://doi.org/10.1111/jace.15981,mp-1218152,,Journal of the American Ceramic Society,2018
637,SrLaGaO4Mn0.007,SrLaGaO4,Mn4+,0.007,,,298,716,,,,,,365,,,,469000,716,https://doi.org/10.1111/jace.15981,mp-1218152,,Journal of the American Ceramic Society,2018
638,Ca14Zn6Ga9.85O35Mn0.15,Ca14Zn6Ga9.85O35,Mn4+,0.15,,,573,716.6,,,45.9,39.9,,310,,,,,713,https://doi.org/10.1039/C7RA02112G,,,RSC Advances,2017
639,LaAl0.998Mg0.001O3Mn0.001,LaAl0.998Mg0.001O3,Mn4+,0.001,,,298,729,,,78.6,54.9,,337,337,,,3290000,729,https://doi.org/10.1021/acs.inorgchem.9b00457,"mp-2920,mp-768518,mp-1080060,mp-1080080,mp-5304,mp-768417,mp-780422,mp-771703,mp-771698,mp-780421,mp-780411,mp-696871", icsd-164506 icsd-90524 icsd-164508 icsd-90525 icsd-74494 icsd-180415 icsd-90529 icsd-153821 icsd-90533 icsd-153824 icsd-90526 icsd-92554 icsd-90528 icsd-92521 icsd-153823 icsd-90530 icsd-174022 icsd-153826 icsd-90535 icsd-90531 icsd-90536 icsd-92522 icsd-180175 icsd-182612 icsd-153825 icsd-90522 icsd-90532 icsd-164507 icsd-90534 icsd-153822 icsd-90523 icsd-90527 icsd-92523 icsd-180417 icsd-180416 icsd-180418 icsd-191425 icsd-164509 icsd-191421 icsd-153827 icsd-191418 icsd-92556 icsd-153834 icsd-153831 icsd-153832 icsd-182615 icsd-191416 icsd-28629 icsd-92555 icsd-191411 icsd-191417 icsd-191413 icsd-92560 icsd-153830 icsd-191429 icsd-35551 icsd-191426 icsd-90550 icsd-153828 icsd-90540 icsd-191409 icsd-191427 icsd-191415 icsd-191424 icsd-92557 icsd-182613 icsd-90556 icsd-90545 icsd-92559 icsd-153829 icsd-90546 icsd-191412 icsd-170772 icsd-191423 icsd-92561 icsd-90554 icsd-90548 icsd-153833 icsd-191420 icsd-90555 icsd-90549 icsd-90543 icsd-90547 icsd-90542 icsd-90544 icsd-164510 icsd-191422 icsd-164511 icsd-191419 icsd-92562 icsd-191428 icsd-182614 icsd-191414 icsd-90539 icsd-90551 icsd-90541 icsd-191410 icsd-182616 icsd-90553 icsd-191464 icsd-90552 icsd-153836 icsd-90537 icsd-153835 icsd-92558,Inorganic Chemistry,2019
640,La0.99Lu0.01Al0.998Mg0.001O3Mn0.001,La0.99Lu0.01Al0.998Mg0.001O3,Mn4+,0.001,,,298,729,,,81,56.5,,337,337,,,3360000,729,https://doi.org/10.1021/acs.inorgchem.9b00457,"mp-2920,mp-768518,mp-1080060,mp-1080080,mp-5304,mp-768417,mp-780422,mp-771703,mp-771698,mp-780421,mp-780411,mp-696871", icsd-164506 icsd-90524 icsd-164508 icsd-90525 icsd-74494 icsd-180415 icsd-90529 icsd-153821 icsd-90533 icsd-153824 icsd-90526 icsd-92554 icsd-90528 icsd-92521 icsd-153823 icsd-90530 icsd-174022 icsd-153826 icsd-90535 icsd-90531 icsd-90536 icsd-92522 icsd-180175 icsd-182612 icsd-153825 icsd-90522 icsd-90532 icsd-164507 icsd-90534 icsd-153822 icsd-90523 icsd-90527 icsd-92523 icsd-180417 icsd-180416 icsd-180418 icsd-191425 icsd-164509 icsd-191421 icsd-153827 icsd-191418 icsd-92556 icsd-153834 icsd-153831 icsd-153832 icsd-182615 icsd-191416 icsd-28629 icsd-92555 icsd-191411 icsd-191417 icsd-191413 icsd-92560 icsd-153830 icsd-191429 icsd-35551 icsd-191426 icsd-90550 icsd-153828 icsd-90540 icsd-191409 icsd-191427 icsd-191415 icsd-191424 icsd-92557 icsd-182613 icsd-90556 icsd-90545 icsd-92559 icsd-153829 icsd-90546 icsd-191412 icsd-170772 icsd-191423 icsd-92561 icsd-90554 icsd-90548 icsd-153833 icsd-191420 icsd-90555 icsd-90549 icsd-90543 icsd-90547 icsd-90542 icsd-90544 icsd-164510 icsd-191422 icsd-164511 icsd-191419 icsd-92562 icsd-191428 icsd-182614 icsd-191414 icsd-90539 icsd-90551 icsd-90541 icsd-191410 icsd-182616 icsd-90553 icsd-191464 icsd-90552 icsd-153836 icsd-90537 icsd-153835 icsd-92558,Inorganic Chemistry,2019
