Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
523,Sr3Al2O5Cl2Eu0.04,Sr3Al2O5Cl2,Eu2+,0.04,,,298,609,0.52,0.46,,,,350,350,,,,609,https://doi.org/10.1063/1.3094753,mp-559224, icsd-68365,Applied Physics Letters,2009
524,Y1.98WO6Eu0.02,Y1.98WO6,Eu3+,0.02,,,298,609,0.5768,0.3347,,,,275,394,,,1383000,609,https://doi.org/10.1007/s10853-016-0598-9,"mp-559510,mp-30539,mp-559085,mp-1216117", icsd-20955 icsd-65811 icsd-26532,Journal of Materials Science,2016
525,Y1.94WO6Eu0.06,Y1.94WO6,Eu3+,0.06,,,298,609,0.6325,0.3499,,,,275,394,,,2141000,609,https://doi.org/10.1007/s10853-016-0598-9,"mp-559510,mp-30539,mp-559085,mp-1216117", icsd-20955 icsd-65811 icsd-26532,Journal of Materials Science,2016
526,Y1.9WO6Eu0.1,Y1.9WO6,Eu3+,0.1,,,298,609,0.6402,0.3526,,,,275,394,,,1978000,609,https://doi.org/10.1007/s10853-016-0598-9,"mp-559510,mp-30539,mp-559085,mp-1216117", icsd-20955 icsd-65811 icsd-26532,Journal of Materials Science,2016
527,Y1.86WO6Eu0.14,Y1.86WO6,Eu3+,0.14,,,298,609,0.6424,0.3518,,,,275,394,,,1913000,609,https://doi.org/10.1007/s10853-016-0598-9,"mp-559510,mp-30539,mp-559085,mp-1216117", icsd-20955 icsd-65811 icsd-26532,Journal of Materials Science,2016
528,Y1.82WO6Eu0.18,Y1.82WO6,Eu3+,0.18,,,298,609,0.6425,0.3515,,,,275,394,,,1892000,609,https://doi.org/10.1007/s10853-016-0598-9,"mp-559510,mp-30539,mp-559085,mp-1216117", icsd-20955 icsd-65811 icsd-26532,Journal of Materials Science,2016
529,Y1.78WO6Eu0.22,Y1.78WO6,Eu3+,0.22,,,298,609,0.6427,0.3521,,,,275,394,,,1755000,609,https://doi.org/10.1007/s10853-016-0598-9,"mp-559510,mp-30539,mp-559085,mp-1216117", icsd-20955 icsd-65811 icsd-26532,Journal of Materials Science,2016
530,Y1.74WO6Eu0.26,Y1.74WO6,Eu3+,0.26,,,298,609,0.6428,0.3531,,,435,275,394,,,1598000,609,https://doi.org/10.1007/s10853-016-0598-9,"mp-559510,mp-30539,mp-559085,mp-1216117", icsd-20955 icsd-65811 icsd-26532,Journal of Materials Science,2016
531,Y1.7WO6Eu0.3,Y1.7WO6,Eu3+,0.3,,,298,609,0.6433,0.3512,,,,275,394,,,1488000,609,https://doi.org/10.1007/s10853-016-0598-9,"mp-559510,mp-30539,mp-559085,mp-1216117", icsd-20955 icsd-65811 icsd-26532,Journal of Materials Science,2016
532,Y1.66WO6Eu0.34,Y1.66WO6,Eu3+,0.34,,,298,609,0.6451,0.3506,,,,275,394,,,1269000,609,https://doi.org/10.1007/s10853-016-0598-9,"mp-559510,mp-30539,mp-559085,mp-1216117", icsd-20955 icsd-65811 icsd-26532,Journal of Materials Science,2016
533,Y1.62WO6Eu0.38,Y1.62WO6,Eu3+,0.38,,,298,609,0.6431,0.3516,,,,275,394,,,1155000,609,https://doi.org/10.1007/s10853-016-0598-9,"mp-559510,mp-30539,mp-559085,mp-1216117", icsd-20955 icsd-65811 icsd-26532,Journal of Materials Science,2016
534,Mg3Y1.8Ge3O12Eu0.1,Mg3Y1.8Ge3O12,Eu3+,0.1,,,298,610,,,,,,348,,,,2400000,544,https://doi.org/10.1039/D0TC04618C,mp-1216309,,Journal of Materials Chemistry C,2021
535,Mg3Y1.6Ge3O12Eu0.2,Mg3Y1.6Ge3O12,Eu3+,0.2,,,298,610,,,,,,393,394,464,,2100000,610,https://doi.org/10.1002/advs.201903060,mp-1216309,,Advanced Science,2020
536,Mg3Y1.4Ge3O12Eu0.3,Mg3Y1.4Ge3O12,Eu3+,0.3,,,298,610,,,,,,393,,,,1600000,610,https://doi.org/10.1002/advs.201903060,mp-1216309,,Advanced Science,2020
537,Mg3Y1.2Ge3O12Eu0.4,Mg3Y1.2Ge3O12,Eu3+,0.4,,,298,610,,,,,,393,394,464,,1600000,610,https://doi.org/10.1002/advs.201903060,mp-1216309,,Advanced Science,2020
538,Mg3YGe3O12Eu0.5,Mg3YGe3O12,Eu3+,0.5,,,298,610,,,,,,393,394,464,,1400000,610,https://doi.org/10.1002/advs.201903060,mp-1216309,,Advanced Science,2020
539,Mg3Y0.4Ge3O12Eu0.8,Mg3Y0.4Ge3O12,Eu3+,0.8,,,298,610,,,,,,393,394,464,,300000,610,https://doi.org/10.1002/advs.201903060,mp-1216309,,Advanced Science,2020
540,Mg3Ge3O12Eu1,Mg3Ge3O12,Eu3+,1,,,298,610,0.637,0.362,,,,393,394,464,,50000,610,https://doi.org/10.1002/advs.201903060,mp-1216309,,Advanced Science,2020
541,Lu2MoO6Eu0.01,Lu2MoO6,Eu3+,0.01,,,298,610,,,,,,363,363,462,530,308000,610,https://doi.org/10.1016/S1003-6326(16)64276-0,mp-1211057,,Transactions of Nonferrous Metals Society of China,2016
542,Lu2MoO6Eu0.03,Lu2MoO6,Eu3+,0.03,,,298,610,,,,,,363,363,462,530,308000,610,https://doi.org/10.1016/S1003-6326(16)64276-0,mp-1211057,,Transactions of Nonferrous Metals Society of China,2016
543,Lu2MoO6Eu0.05,Lu2MoO6,Eu3+,0.05,,,298,610,,,,,,363,363,462,530,308000,610,https://doi.org/10.1016/S1003-6326(16)64276-0,mp-1211057,,Transactions of Nonferrous Metals Society of China,2016
544,Lu2MoO6Eu0.1,Lu2MoO6,Eu3+,0.1,,,298,610,0.65,0.35,,,,363,363,462,530,280000,610,https://doi.org/10.1016/S1003-6326(16)64276-0,mp-1211057,,Transactions of Nonferrous Metals Society of China,2016
545,Lu2MoO6Eu0.2,Lu2MoO6,Eu3+,0.2,,,298,610,,,,,,363,462,363,530,185000,610,https://doi.org/10.1016/S1003-6326(16)64276-0,mp-1211057,,Transactions of Nonferrous Metals Society of China,2016
546,Lu2MoO6Eu0.4,Lu2MoO6,Eu3+,0.4,,,298,610,,,,,,363,363,462,530,60000,610,https://doi.org/10.1016/S1003-6326(16)64276-0,mp-1211057,,Transactions of Nonferrous Metals Society of China,2016
547,Gd2MoO6Eu0.3,Gd2MoO6,Eu3+,0.3,,,298,610,0.65,0.35,26.5,,383,360,360,463,,581000,610,https://doi.org/10.1039/C6RA25652J,mp-582797, icsd-62886,RSC Advances,2017
548,Gd2MoO6Eu0.3,Gd2MoO6,Eu3+,0.3,,,298,610,0.653,0.347,47.5,,428,463,360,463,,537000,610,https://doi.org/10.1039/C6RA25652J,mp-582797, icsd-62886,RSC Advances,2017
549,Sr0.99MoO4Eu0.01,Sr0.99MoO4,Eu3+,0.01,,,298,610,,,,,,290,,,,506000,615,https://doi.org/10.1039/C5RA06053B,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,RSC Advances,2015
550,Sr2La0.9SbO6Eu0.1,Sr2La0.9SbO6,Eu3+,0.1,,,298,610,,,,,,465,,,,1543000,610,https://doi.org/10.1016/j.dyepig.2017.07.019,mp-1206332,,Dyes and Pigments,2017
551,Sr2La0.8SbO6Eu0.2,Sr2La0.8SbO6,Eu3+,0.2,,,298,610,0.634,0.354,48.3,,503,465,396,465,,1456000,610,https://doi.org/10.1016/j.dyepig.2017.07.019,mp-1206332,,Dyes and Pigments,2017
552,Sr2La0.7SbO6Eu0.3,Sr2La0.7SbO6,Eu3+,0.3,,,298,610,,,,,,465,,,,1399000,610,https://doi.org/10.1016/j.dyepig.2017.07.019,mp-1206332,,Dyes and Pigments,2017
553,Sr2La0.6SbO6Eu0.4,Sr2La0.6SbO6,Eu3+,0.4,,,298,610,,,,,,465,,,,1302000,610,https://doi.org/10.1016/j.dyepig.2017.07.019,mp-1206332,,Dyes and Pigments,2017
554,Sr2La0.5SbO6Eu0.5,Sr2La0.5SbO6,Eu3+,0.5,,,298,610,,,,,,465,,,,1214000,610,https://doi.org/10.1016/j.dyepig.2017.07.019,mp-1206332,,Dyes and Pigments,2017
555,Sr2La0.4SbO6Eu0.6,Sr2La0.4SbO6,Eu3+,0.6,,,298,610,,,,,,465,,,,1047000,610,https://doi.org/10.1016/j.dyepig.2017.07.019,mp-1206332,,Dyes and Pigments,2017
556,Ca2Y0.992Zr2Al3O12Bi0.008Eu0.3,Ca2Y0.992Zr2Al3O12,Bi3+,0.008,Eu3+,0.3,298,610,0.6231,0.3588,,,,278,278,465,,,610,https://doi.org/10.1016/j.ceramint.2019.11.081,,,Ceramics International,2020
557,Gd1.4MoO6Eu0.3,Gd1.4MoO6,Eu3+,0.3,,,298,610,0.65,0.35,26.5,,380,360,463,,,581000,610,https://doi.org/10.1039/C6RA25652J,mp-582797, icsd-62886,RSC Advances,2017
558,Gd1.4MoO6Eu0.3,Gd1.4MoO6,Eu3+,0.3,,,298,610,0.653,0.347,47.5,,430,463,463,,,537000,610,https://doi.org/10.1039/C6RA25652J,mp-582797, icsd-62886,RSC Advances,2017
559,Sr7.92MgYP7O28Eu0.01,Sr7.92MgYP7O28,Eu2+,0.01,,,298,610,0.44,0.471,,,453,400,400,,,,610,https://doi.org/10.1021/ic200515w,,,Inorganic Chemistry,2011
560,ZrO2Eu0.05,ZrO2,Eu3+,0.05,,,298,610,0.494,0.344,,,,352,394,,,,610,https://doi.org/10.1111/jace.12149,"mp-2858, mp-776404,mp-754403,mp-1190186,mp-556605 ,mp-755089,mp-755759,mp-2574,mp-776427,mp-775909,mp-775980,mp-755769,mp-775910,mp-1565,mp-754741,mp-775935 ,mp-776386,mp-963,mp-1245318,mp-1100824", icsd-82544 icsd-187209 icsd-80043 icsd-172161 icsd-173959 icsd-82543 icsd-291451 icsd-80042 icsd-658755 icsd-94887 icsd-186674 icsd-41010 icsd-80044 icsd-18190 icsd-62993 icsd-248445 icsd-68782 icsd-57158 icsd-157403 icsd-94886 icsd-86692 icsd-57451 icsd-89426 icsd-417639 icsd-187208 icsd-80048 icsd-80046 icsd-80045 icsd-291120 icsd-41572 icsd-248446 icsd-80050 icsd-80049 icsd-187207 icsd-26488 icsd-15983 icsd-82545 icsd-60900 icsd-647691 icsd-57157 icsd-96537 icsd-80047 icsd-185125 icsd-659226 icsd-60901 icsd-237008 icsd-248449 icsd-173960 icsd-67004 icsd-94931 icsd-66784 icsd-66783 icsd-92091 icsd-92093 icsd-85322 icsd-157620 icsd-237007 icsd-647692 icsd-9993 icsd-92092 icsd-66781 icsd-164736 icsd-51051 icsd-93124 icsd-66786 icsd-248448 icsd-291452 icsd-173961 icsd-157621 icsd-66788 icsd-88022 icsd-93028 icsd-66782 icsd-185124 icsd-93125 icsd-66787 icsd-93033 icsd-93032 icsd-93030 icsd-66785 icsd-93031 icsd-68781 icsd-92090 icsd-180936 icsd-157618 icsd-97004 icsd-248447 icsd-164862 icsd-186673 icsd-157619 icsd-66789 icsd-93123 icsd-93126 icsd-23928 icsd-93029 icsd-68589 icsd-655671 icsd-248444 icsd-53998 icsd-105553 icsd-164861 icsd-291119 icsd-92096 icsd-248443 icsd-186672 icsd-291453 icsd-157617 icsd-173962 icsd-647689 icsd-92095 icsd-237006 icsd-185123 icsd-89429 icsd-79914 icsd-173963 icsd-56696 icsd-83862 icsd-79915,Journal of the American Ceramic Society,2013
561,NaCaBO3Ce0.01Mn0.05,NaCaBO3,Ce3+,0.01,Mn2+,0.05,298,610,0.397,0.259,,,,347,,,,,,https://doi.org/10.1039/C3DT52328D,,,Dalton Transactions,2014
562,NaCaBO3Ce0.01Mn0.07,NaCaBO3,Ce3+,0.01,Mn2+,0.07,298,610,0.442,0.285,,,,347,,,,,,https://doi.org/10.1039/C3DT52328D,,,Dalton Transactions,2014
563,NaCaBO3Ce0.01Mn0.09,NaCaBO3,Ce3+,0.01,Mn2+,0.09,298,610,0.501,0.32,,,,347,,,,,,https://doi.org/10.1039/C3DT52328D,,,Dalton Transactions,2014
564,NaCaBO3Ce0.01Mn0.11,NaCaBO3,Ce3+,0.01,Mn2+,0.11,298,610,0.54,0.33,,,,347,,,,,,https://doi.org/10.1039/C3DT52328D,,,Dalton Transactions,2014
565,NaCaBO3Mn0.05,NaCaBO3,Mn2+,0.05,,,298,610,0.605,0.395,,,,347,,,,,,https://doi.org/10.1039/C3DT52328D,,,Dalton Transactions,2014
566,Sr0.8Ca0.2AlSiN3Eu0.008,Sr0.8Ca0.2AlSiN3,Eu2+,0.008,,,298,610,,,80,70,540,455,455,,,,610,https://doi.org/10.1016/j.jallcom.2008.07.054,,,Journal of Alloys and Compounds,2009
567,Ba1.28Ca0.67SiO4Eu0.02Mn0.03,Ba1.28Ca0.67SiO4,Eu2+,0.02,Mn2+,0.03,298,610,0.38,0.372,38,,,390,,,,,,https://doi.org/10.1021/ic501423p,mp-17612, icsd-291359 icsd-291355 icsd-6246 icsd-28476,Inorganic Chemistry,2014
568,Ba1.28Ca0.66SiO4Eu0.02Mn0.04,Ba1.28Ca0.66SiO4,Eu2+,0.02,Mn2+,0.04,298,610,0.42,0.378,32,,,390,300,,,,500,https://doi.org/10.1021/ic501423p,mp-17612, icsd-291359 icsd-291355 icsd-6246 icsd-28476,Inorganic Chemistry,2014
569,Ba1.28Ca0.64SiO4Eu0.02Mn0.06,Ba1.28Ca0.64SiO4,Eu2+,0.02,Mn2+,0.06,298,610,0.463,0.372,28,,,390,,,,,,https://doi.org/10.1021/ic501423p,mp-17612, icsd-291359 icsd-291355 icsd-6246 icsd-28476,Inorganic Chemistry,2014
570,Ba1.28Ca0.62SiO4Eu0.02Mn0.08,Ba1.28Ca0.62SiO4,Eu2+,0.02,Mn2+,0.08,298,610,0.499,0.37,20,,,390,,,,,,https://doi.org/10.1021/ic501423p,mp-17612, icsd-291359 icsd-291355 icsd-6246 icsd-28476,Inorganic Chemistry,2014
571,Ba1.28Ca0.6SiO4Eu0.02Mn0.1,Ba1.28Ca0.6SiO4,Eu2+,0.02,Mn2+,0.1,298,610,0.517,0.363,11,,,390,,,,,,https://doi.org/10.1021/ic501423p,mp-17612, icsd-291359 icsd-291355 icsd-6246 icsd-28476,Inorganic Chemistry,2014
572,Ba1.28Ca0.58SiO4Eu0.02Mn0.12,Ba1.28Ca0.58SiO4,Eu2+,0.02,Mn2+,0.12,298,610,0.539,0.361,8,,,390,,,,,,https://doi.org/10.1021/ic501423p,mp-17612, icsd-291359 icsd-291355 icsd-6246 icsd-28476,Inorganic Chemistry,2014
573,Sr8.965ScP7O28Eu0.03Mn0.05,Sr8.965ScP7O28,Eu2+,0.03,Mn2+,0.05,298,610,0.421,0.48,,,,365,,,,580,510,https://doi.org/10.1002/ejic.201301216,,,European Journal of Inorganic Chemistry,2013
574,Sr8.96ScP7O28Eu0.03Mn0.1,Sr8.96ScP7O28,Eu2+,0.03,Mn2+,0.1,298,610,0.437,0.475,,,,365,,,,530,510,https://doi.org/10.1002/ejic.201301216,,,European Journal of Inorganic Chemistry,2013
575,Sr8.95ScP7O28Eu0.03Mn0.2,Sr8.95ScP7O28,Eu2+,0.03,Mn2+,0.2,298,610,0.442,0.473,,,,365,,,,488,510,https://doi.org/10.1002/ejic.201301216,,,European Journal of Inorganic Chemistry,2013
576,Sr8.94ScP7O28Eu0.03Mn0.3,Sr8.94ScP7O28,Eu2+,0.03,Mn2+,0.3,298,610,0.447,0.47,,,,365,,,,456,510,https://doi.org/10.1002/ejic.201301216,,,European Journal of Inorganic Chemistry,2013
577,Na3.6Y1.7P3O12Eu0.1,Na3.6Y1.7P3O12,Eu3+,0.1,,,298,610,,,,,,394,,,,3456000,610,https://doi.org/10.1016/j.jallcom.2019.153513,,,Journal of Alloys and Compounds,2020
578,Na3.6Y1.6P3O12Eu0.2,Na3.6Y1.6P3O12,Eu3+,0.2,,,298,610,,,,,,394,,,,3402000,610,https://doi.org/10.1016/j.jallcom.2019.153513,,,Journal of Alloys and Compounds,2020
579,Na3.6Y1.5P3O12Eu0.3,Na3.6Y1.5P3O12,Eu3+,0.3,,,298,610,0.63,0.36,13,,,394,394,319,383,3354000,610,https://doi.org/10.1016/j.jallcom.2019.153513,,,Journal of Alloys and Compounds,2020
580,Na3.6Y1.45P3O12Eu0.35,Na3.6Y1.45P3O12,Eu3+,0.35,,,298,610,,,,,,394,,,,3185000,610,https://doi.org/10.1016/j.jallcom.2019.153513,,,Journal of Alloys and Compounds,2020
581,Ba8.96Lu1.9Si6O24Ce0.1Mn0.04,Ba8.96Lu1.9Si6O24,Ce3+,0.1,Mn2+,0.04,298,610,0.358,0.289,,,,333,,,,21,380,https://doi.org/10.1021/acs.jpcc.5b07566,,,Journal of Physical Chemistry C,2015
582,Ba8.94Lu1.9Si6O24Ce0.1Mn0.06,Ba8.94Lu1.9Si6O24,Ce3+,0.1,Mn2+,0.06,298,610,0.413,0.304,,,,333,,,,,,https://doi.org/10.1021/acs.jpcc.5b07566,,,Journal of Physical Chemistry C,2015
583,Ba8.92Lu1.9Si6O24Ce0.1Mn0.08,Ba8.92Lu1.9Si6O24,Ce3+,0.1,Mn2+,0.08,298,610,0.435,0.287,,,580,333,,,,,,https://doi.org/10.1021/acs.jpcc.5b07566,,,Journal of Physical Chemistry C,2015
584,Ba8.9Lu1.9Si6O24Ce0.1Mn0.1,Ba8.9Lu1.9Si6O24,Ce3+,0.1,Mn2+,0.1,298,610,0.471,0.293,,,,333,,,,,,https://doi.org/10.1021/acs.jpcc.5b07566,,,Journal of Physical Chemistry C,2015
585,Ba8.88Lu1.9Si6O24Ce0.1Mn0.12,Ba8.88Lu1.9Si6O24,Ce3+,0.1,Mn2+,0.12,298,610,0.487,0.297,,,,333,,,,18,380,https://doi.org/10.1021/acs.jpcc.5b07566,,,Journal of Physical Chemistry C,2015
586,Ba8.85Lu1.9Si6O24Ce0.1Mn0.15,Ba8.85Lu1.9Si6O24,Ce3+,0.1,Mn2+,0.15,298,610,0.521,0.307,,,,333,,,,,,https://doi.org/10.1021/acs.jpcc.5b07566,,,Journal of Physical Chemistry C,2015
587,Ba8.8Lu1.9Si6O24Ce0.1Mn0.2,Ba8.8Lu1.9Si6O24,Ce3+,0.1,Mn2+,0.2,298,610,0.521,0.311,,,,333,,,,16,380,https://doi.org/10.1021/acs.jpcc.5b07566,,,Journal of Physical Chemistry C,2015
588,Mg0.88Y1.94Al4SiO12Ce0.06Mn0.12,Mg0.88Y1.94Al4SiO12,Ce3+,0.06,Mn2+,0.12,298,610,0.493,0.484,54.3,,,460,,,,13.4,550,https://doi.org/10.1016/j.optmat.2017.06.012,,,Optical Materials,2017
589,Ca8ZnLa0.95P7O28Eu0.05,Ca8ZnLa0.95P7O28,Eu3+,0.05,,,298,611,,,25,,,391,391,462,359,1842000,611,https://doi.org/10.1111/jace.15691,,,Journal of the American Ceramic Society,2018
590,Ca8ZnLa0.9P7O28Eu0.1,Ca8ZnLa0.9P7O28,Eu3+,0.1,,,298,611,,,33,,,391,391,462,359,1842000,611,https://doi.org/10.1111/jace.15691,,,Journal of the American Ceramic Society,2018
591,Ca8ZnLa0.7P7O28Eu0.3,Ca8ZnLa0.7P7O28,Eu3+,0.3,,,298,611,,,47,,,391,391,462,359,1836000,611,https://doi.org/10.1111/jace.15691,,,Journal of the American Ceramic Society,2018
592,Ca8ZnLa0.5P7O28Eu0.5,Ca8ZnLa0.5P7O28,Eu3+,0.5,,,298,611,,,55,,,391,391,462,359,1845000,611,https://doi.org/10.1111/jace.15691,,,Journal of the American Ceramic Society,2018
593,Ca8ZnLa0.3P7O28Eu0.7,Ca8ZnLa0.3P7O28,Eu3+,0.7,,,298,611,,,78,,,391,391,462,359,1830000,611,https://doi.org/10.1111/jace.15691,,,Journal of the American Ceramic Society,2018
594,Ca8ZnLa0.1P7O28Eu0.9,Ca8ZnLa0.1P7O28,Eu3+,0.9,,,298,611,0.6512,0.3485,75,,520,391,391,462,359,1841000,611,https://doi.org/10.1111/jace.15691,,,Journal of the American Ceramic Society,2018
595,Ca8ZnP7O28Eu1,Ca8ZnP7O28,Eu3+,1,,,298,611,,,70,,,391,391,462,359,1803000,611,https://doi.org/10.1111/jace.15691,,,Journal of the American Ceramic Society,2018
596,Y2O2SEu0.05,Y2O2S,Eu3+,0.05,,,298,611,0.661,0.333,35,,,317,317,,,,611,https://doi.org/10.1364/OE.19.006303,mp-12894, icsd-154582,Optics Express,2011
597,Ca2YZr2Al3O12Eu0.08,Ca2YZr2Al3O12,Eu3+,0.08,,,298,611,0.6284,0.3596,,,498,395,395,465,,,611,https://doi.org/10.1021/acs.inorgchem.6b01711,,,Inorganic Chemistry,2016
598,BaGd2O4Bi0.08Eu0.12,BaGd2O4,Bi3+,0.08,Eu3+,0.12,298,611,0.368,0.204,,,,337,,,,255,432,https://doi.org/10.1016/j.jlumin.2018.10.050,mp-17143, icsd-78484 icsd-427487,Journal of Luminescence,2019
599,BaGd2O4Bi0.08Eu0.2,BaGd2O4,Bi3+,0.08,Eu3+,0.2,298,611,,,,,387,337,,,,188,432,https://doi.org/10.1016/j.jlumin.2018.10.050,mp-17143, icsd-78484 icsd-427487,Journal of Luminescence,2019
600,BaGd2O4Bi0.08Eu0.3,BaGd2O4,Bi3+,0.08,Eu3+,0.3,298,611,0.548,0.31,,,,337,,,,161,432,https://doi.org/10.1016/j.jlumin.2018.10.050,mp-17143, icsd-78484 icsd-427487,Journal of Luminescence,2019
601,BaGd2O4Eu0.2,BaGd2O4,Eu3+,0.2,,,298,611,0.564,0.333,,,,394,275,,,,611,https://doi.org/10.1016/j.jlumin.2018.10.050,mp-17143, icsd-78484 icsd-427487,Journal of Luminescence,2019
602,Ca2GdF4PO4Eu0.05,Ca2GdF4PO4,Eu3+,0.05,,,298,611,0.661,0.333,64,,,394,394,465,,940000,611,https://doi.org/10.1364/OE.19.006303,,,Optics Express,2011
603,Ca2YF4PO4Eu0.05,Ca2YF4PO4,Eu3+,0.05,,,298,611,0.661,0.333,48,,,394,394,465,,,611,https://doi.org/10.1364/OE.19.006303,,,Optics Express,2011
604,Li3Y3Te2O12Eu0.05,Li3Y3Te2O12,Eu3+,0.05,,,298,611,0.665,0.341,,,,395,395,,,2590000,611,https://doi.org/10.1016/j.jallcom.2012.11.118,mp-1211226,,Journal of Alloys and Compounds,2013
605,Li3Y3Te2O12Eu0.4,Li3Y3Te2O12,Eu3+,0.4,,,298,611,,,61,,,395,395,465,530,2330000,611,https://doi.org/10.1016/j.jallcom.2012.11.118,mp-1211226,,Journal of Alloys and Compounds,2013
606,Li3Y3Te2O12Eu1,Li3Y3Te2O12,Eu3+,1,,,298,611,0.663,0.337,,,,395,395,465,530,100000,611,https://doi.org/10.1016/j.jallcom.2012.11.118,mp-1211226,,Journal of Alloys and Compounds,2013
607,Bi4Si3O12Eu0.02,Bi4Si3O12,Eu3+,0.02,,,298,611,0.387,0.34,1.6,,420,273,,,,,,https://doi.org/10.1038/srep42464,mp-23331, icsd-402349 icsd-36156 icsd-108873 icsd-86277 icsd-84519 icsd-69430 icsd-26787,Scientific Reports,2017
608,Bi4Si3O12Eu0.02,Bi4Si3O12,Eu3+,0.02,,,348,611,0.387,0.334,,,,273,,,,,,https://doi.org/10.1038/srep42464,mp-23331, icsd-402349 icsd-36156 icsd-108873 icsd-86277 icsd-84519 icsd-69430 icsd-26787,Scientific Reports,2017
609,Bi4Si3O12Eu0.02,Bi4Si3O12,Eu3+,0.02,,,398,611,0.412,0.336,,,,273,,,,,,https://doi.org/10.1038/srep42464,mp-23331, icsd-402349 icsd-36156 icsd-108873 icsd-86277 icsd-84519 icsd-69430 icsd-26787,Scientific Reports,2017
610,Bi4Si3O12Eu0.02,Bi4Si3O12,Eu3+,0.02,,,448,611,0.466,0.34,,,,273,,,,,,https://doi.org/10.1038/srep42464,mp-23331, icsd-402349 icsd-36156 icsd-108873 icsd-86277 icsd-84519 icsd-69430 icsd-26787,Scientific Reports,2017
611,Bi4Si3O12Eu0.02,Bi4Si3O12,Eu3+,0.02,,,498,611,0.483,0.331,,,,273,,,,,,https://doi.org/10.1038/srep42464,mp-23331, icsd-402349 icsd-36156 icsd-108873 icsd-86277 icsd-84519 icsd-69430 icsd-26787,Scientific Reports,2017
612,Sr3LaV3O12Eu,Sr3LaV3O12,Eu3+,,,,298,611,0.321,0.452,32.7,,,370,,,,4240,520,https://doi.org/10.1039/C4TC02783C,mp-1218724,,Journal of Materials Chemistry C,2015
613,Li6CaLa2Sb2O12Eu0.4,Li6CaLa2Sb2O12,Eu3+,0.4,,,298,611,0.64,0.35,,,,464,464,394,,,611,https://doi.org/10.1016/j.ceramint.2014.06.069,,,Ceramics International,2014
614,Sr7.76MgLaP7O28Eu0.03,Sr7.76MgLaP7O28,Eu2+,0.03,,,298,611,0.495,0.473,,,443,400,400,,,,611,https://doi.org/10.1021/ic200515w,,,Inorganic Chemistry,2011
615,Ba2La7.98Ge6O26Eu0.02,Ba2La7.98Ge6O26,Eu3+,0.02,,,298,611,,,,,,395,395,,,1586000,611,https://doi.org/10.1016/j.jre.2020.10.019,,,Journal of Rare Earths,2021
616,Ba2La7.92Ge6O26Eu0.08,Ba2La7.92Ge6O26,Eu3+,0.08,,,298,611,0.5838,0.4071,37.23,,523,395,395,,,1606000,611,https://doi.org/10.1016/j.jre.2020.10.019,,,Journal of Rare Earths,2021
617,Ba2La7.86Ge6O26Eu0.14,Ba2La7.86Ge6O26,Eu3+,0.14,,,298,611,,,,,,395,395,,,1614000,611,https://doi.org/10.1016/j.jre.2020.10.019,,,Journal of Rare Earths,2021
618,Na2Y1.91B2O7Tb0.05Eu0.04,Na2Y1.91B2O7,Tb3+,0.05,Eu3+,0.04,298,611,,,,,,380,275,,,116200,542,https://doi.org/10.1039/C3DT52214H,mp-6331, icsd-191128 icsd-245226 icsd-99206,Dalton Transactions,2013
619,Na3MgZrP3O12Eu0.01,Na3MgZrP3O12,Eu3+,0.01,,,298,611,0.639,0.359,,,513,393,393,,,5367000,611,https://doi.org/10.1007/s10854-017-8135-4,mp-690382,,Journal of Materials Science: Materials in Electronics,2017
620,Y1.90O3Eu0.05,Y1.90O3,Eu3+,0.05,,,298,611,0.65,0.34,,,,261,395,,,,611,https://doi.org/10.1007/s00339-017-1226-5,"mp-2652,mp-558573,mp-754759,mp-775907,mp-775906,mp-13061,mp-777514,mp-1244949,mp-1245017,mp-1244888,mp-1245291,mp-1216050,mp-673247", icsd-290965 icsd-192862 icsd-181825 icsd-78581 icsd-27772 icsd-237970 icsd-186675 icsd-80033 icsd-66242 icsd-86813 icsd-85355 icsd-81861 icsd-41936 icsd-647653 icsd-86814 icsd-160890 icsd-193377 icsd-155173 icsd-290963 icsd-151761 icsd-181871 icsd-290961 icsd-26190 icsd-290960 icsd-193042 icsd-16394 icsd-66243 icsd-86817 icsd-184530 icsd-66730 icsd-193376 icsd-153500 icsd-77081 icsd-151760 icsd-290962 icsd-23811 icsd-185295 icsd-290964 icsd-41267 icsd-193374 icsd-193375 icsd-187274 icsd-82420 icsd-86815 icsd-181826 icsd-192863 icsd-160219 icsd-647650 icsd-160204 icsd-181827 icsd-192864,Applied Physics A: Materials Science and Processing,2017
