Tag,Inorganic phosphor,Host,1st dopant,1st doping concentration,2nd dopant,2nd doping concentration ,Temp. (K),Emission max. (nm),CIE x coordinate,CIE y coordinate,Int. quantum efficiency (%),Ext. quantum efficiency (%),Thermal quenching temp. (K),Excitation source (nm),1st Excitation max. (nm),2nd Excitation max. (nm),3rd Excitation max. (nm),Decay time (ns),Monitoring energy (nm),Reference,MP-ID,ICSD-ID,Journal,Year
421,NaBaYB2O6Ce0.02Tb0.02,NaBaYB2O6,Ce3+,0.02,Tb3+,0.02,298,544,0.287,0.457,,,,360,,,,58.62,,https://doi.org/10.1111/jace.15693,mp-1182342,,Journal of the American Ceramic Society,2018
422,NaBaYB2O6Ce0.02Tb0.03,NaBaYB2O6,Ce3+,0.02,Tb3+,0.03,298,544,0.3,0.499,,,,360,360,,,50.24,542,https://doi.org/10.1111/jace.15693,mp-1182342,,Journal of the American Ceramic Society,2018
423,NaBaYB2O6Ce0.02Tb0.04,NaBaYB2O6,Ce3+,0.02,Tb3+,0.04,298,544,0.315,0.549,,,,360,,,,42.86,,https://doi.org/10.1111/jace.15693,mp-1182342,,Journal of the American Ceramic Society,2018
424,NaBaYB2O6Ce0.02Tb0.05,NaBaYB2O6,Ce3+,0.02,Tb3+,0.05,298,544,0.323,0.565,,,,360,,,,39.71,,https://doi.org/10.1111/jace.15693,mp-1182342,,Journal of the American Ceramic Society,2018
425,NaBaYB2O6Tb0.03,NaBaYB2O6,Tb3+,0.03,,,298,544,,,,,493,254,,,,,542,https://doi.org/10.1111/jace.15693,mp-1182342,,Journal of the American Ceramic Society,2018
426,CaBi2Ta2O9Tb0.15,CaBi2Ta2O9,Tb3+,0.15,,,298,544,0.3018,0.4381,,,,379,379,355,,,544,https://doi.org/10.1016/j.optcom.2014.03.072,"mp-556697,mvc-16422,mp-556848", icsd-92056 icsd-20667,Optics Communications,2014
427,SrMoO4Tb0.05,SrMoO4,Tb3+,0.05,,,298,544,0.2867,0.5789,,,,258,258,,,760000,544,https://doi.org/10.1016/j.materresbull.2010.12.016,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,Materials Research Bulletin,2011
428,Sr2LiScB4O10Ce0.03Tb0.01,Sr2LiScB4O10,Ce3+,0.03,Tb3+,0.01,298,544,0.244,0.282,,,,325,,,,73.144,385,https://doi.org/10.1021/acs.inorgchem.9b00639,mp-8796, icsd-68429,Inorganic Chemistry,2019
429,Sr2LiScB4O10Ce0.03Tb0.03,Sr2LiScB4O10,Ce3+,0.03,Tb3+,0.03,298,544,0.268,0.372,,,,325,,,,,385,https://doi.org/10.1021/acs.inorgchem.9b00639,mp-8796, icsd-68429,Inorganic Chemistry,2019
430,Sr2LiScB4O10Ce0.03Tb0.05,Sr2LiScB4O10,Ce3+,0.03,Tb3+,0.05,298,544,0.292,0.458,39.67,,,325,,,,57.003,385,https://doi.org/10.1021/acs.inorgchem.9b00639,mp-8796, icsd-68429,Inorganic Chemistry,2019
431,Sr2LiScB4O10Ce0.03Tb0.07,Sr2LiScB4O10,Ce3+,0.03,Tb3+,0.07,298,544,0.312,0.513,,,,325,,,,,385,https://doi.org/10.1021/acs.inorgchem.9b00639,mp-8796, icsd-68429,Inorganic Chemistry,2019
432,Sr2LiScB4O10Ce0.03Tb0.1,Sr2LiScB4O10,Ce3+,0.03,Tb3+,0.1,298,544,0.33,0.54,43.49,,,325,,,,42.848,385,https://doi.org/10.1021/acs.inorgchem.9b00639,mp-8796, icsd-68429,Inorganic Chemistry,2019
433,Sr2LiScB4O10Ce0.03Tb0.15,Sr2LiScB4O10,Ce3+,0.03,Tb3+,0.15,298,544,0.325,0.558,,,,325,,,,35.483,385,https://doi.org/10.1021/acs.inorgchem.9b00639,mp-8796, icsd-68429,Inorganic Chemistry,2019
434,Sr2LiScB4O10Ce0.03Tb0.2,Sr2LiScB4O10,Ce3+,0.03,Tb3+,0.2,298,544,0.34,0.566,45.87,,,325,,,,26.566,385,https://doi.org/10.1021/acs.inorgchem.9b00639,mp-8796, icsd-68429,Inorganic Chemistry,2019
435,Sr2LiScB4O10Ce0.03Tb0.25,Sr2LiScB4O10,Ce3+,0.03,Tb3+,0.25,298,544,0.339,0.58,,,,325,,,,,385,https://doi.org/10.1021/acs.inorgchem.9b00639,mp-8796, icsd-68429,Inorganic Chemistry,2019
436,Sr2LiScB4O10Ce0.03Tb0.3,Sr2LiScB4O10,Ce3+,0.03,Tb3+,0.3,298,544,0.338,0.582,,,,325,,,,17.41,385,https://doi.org/10.1021/acs.inorgchem.9b00639,mp-8796, icsd-68429,Inorganic Chemistry,2019
437,Mg2Y8Si6O26Ce0.01Tb0.05,Mg2Y8Si6O26,Ce3+,0.01,Tb3+,0.05,298,544,0.251,0.333,62,,,292,,,,,,https://doi.org/10.1021/jp204824d,,,Journal of Physical Chemistry C,2011
438,Mg2Y8Si6O26Ce0.01Tb0.08,Mg2Y8Si6O26,Ce3+,0.01,Tb3+,0.08,298,544,0.284,0.429,68,,,292,,,,,,https://doi.org/10.1021/jp204824d,,,Journal of Physical Chemistry C,2011
439,Ca3Gd0.9Ga3B4O15Ce0.05Tb0.05,Ca3Gd0.9Ga3B4O15,Ce3+,0.05,Tb3+,0.05,298,544,0.2068,0.1852,65.2,,,344,,,,25.35,400,https://doi.org/10.1016/j.ceramint.2017.12.082,,,Ceramics International,2018
440,Ca3Gd0.85Ga3B4O15Ce0.05Tb0.1,Ca3Gd0.85Ga3B4O15,Ce3+,0.05,Tb3+,0.1,298,544,0.237,0.2618,69.3,,,344,,,,23.54,400,https://doi.org/10.1016/j.ceramint.2017.12.082,,,Ceramics International,2018
441,Ca3Gd0.65Ga3B4O15Ce0.05Tb0.3,Ca3Gd0.65Ga3B4O15,Ce3+,0.05,Tb3+,0.3,298,544,0.298,0.4105,75.5,,,344,,,,18.75,400,https://doi.org/10.1016/j.ceramint.2017.12.082,,,Ceramics International,2018
442,Ca3Gd0.45Ga3B4O15Ce0.05Tb0.5,Ca3Gd0.45Ga3B4O15,Ce3+,0.05,Tb3+,0.5,298,544,0.3263,0.4791,61.2,,,344,,,,14.11,400,https://doi.org/10.1016/j.ceramint.2017.12.082,,,Ceramics International,2018
443,Ca4.8P2SiO12Ce0.03Tb0.01,Ca4.8P2SiO12,Ce3+,0.03,Tb3+,0.01,298,544,0.235,0.301,0.494,,,307,307,,,61.04,416,https://doi.org/10.1039/C3TC00039G,mp-1227400,,Journal of Materials Chemistry C,2013
444,Ca4.7P2SiO12Ce0.03Tb0.03,Ca4.7P2SiO12,Ce3+,0.03,Tb3+,0.03,298,544,0.277,0.402,0.549,,,307,307,,,43.22,416,https://doi.org/10.1039/C3TC00039G,mp-1227400,,Journal of Materials Chemistry C,2013
445,Ca4.6P2SiO12Ce0.03Tb0.05,Ca4.6P2SiO12,Ce3+,0.03,Tb3+,0.05,298,544,0.306,0.5,0.56,,,307,307,,,31.27,416,https://doi.org/10.1039/C3TC00039G,mp-1227400,,Journal of Materials Chemistry C,2013
446,Ca4.5P2SiO12Ce0.03Tb0.07,Ca4.5P2SiO12,Ce3+,0.03,Tb3+,0.07,298,544,0.313,0.523,0.468,,,307,307,,,20.82,416,https://doi.org/10.1039/C3TC00039G,mp-1227400,,Journal of Materials Chemistry C,2013
447,Ca4.35P2SiO12Ce0.03Tb0.1,Ca4.35P2SiO12,Ce3+,0.03,Tb3+,0.1,298,544,0.318,0.542,0.403,,,307,307,,,15.6,416,https://doi.org/10.1039/C3TC00039G,mp-1227400,,Journal of Materials Chemistry C,2013
448,La2.85GaGe5O16Tb0.15,La2.85GaGe5O16,Tb3+,0.15,,,298,544,0.2643,0.4813,,,,377,377,370,352,2980000,544,https://doi.org/10.1039/C4TC01091D,mp-652961, icsd-50521,Journal of Materials Chemistry C,2014
449,La2.84GaGe5O16Tb0.15Eu0.01,La2.84GaGe5O16,Tb3+,0.15,Eu3+,0.01,298,544,,,,,,377,377,370,352,2160000,544,https://doi.org/10.1039/C4TC01091D,mp-652961, icsd-50521,Journal of Materials Chemistry C,2014
450,La2.8GaGe5O16Tb0.15Eu0.05,La2.8GaGe5O16,Tb3+,0.15,Eu3+,0.05,298,544,0.3832,0.4199,,,623,377,377,370,352,1550000,544,https://doi.org/10.1039/C4TC01091D,mp-652961, icsd-50521,Journal of Materials Chemistry C,2014
451,La2.8GaGe5O16Tb0.15Eu0.05,La2.8GaGe5O16,Tb3+,0.15,Eu3+,0.05,423,544,0.3796,0.3988,,,,377,,,,,544,https://doi.org/10.1039/C4TC01091D,mp-652961, icsd-50521,Journal of Materials Chemistry C,2014
452,La2.8GaGe5O16Tb0.15Eu0.05,La2.8GaGe5O16,Tb3+,0.15,Eu3+,0.05,523,544,0.3483,0.3853,,,,377,,,,,544,https://doi.org/10.1039/C4TC01091D,mp-652961, icsd-50521,Journal of Materials Chemistry C,2014
453,La2.78GaGe5O16Tb0.15Eu0.07,La2.78GaGe5O16,Tb3+,0.15,Eu3+,0.07,298,544,0.4156,0.4085,,,,377,377,370,352,,544,https://doi.org/10.1039/C4TC01091D,mp-652961, icsd-50521,Journal of Materials Chemistry C,2014
454,Ca3YGa3B4O15Tb0.07,Ca3YGa3B4O15,Tb3+,0.07,,,298,544,0.314,0.573,,,,365,,,,,,https://doi.org/10.1021/jp107856d,mp-695475,,Journal of Physical Chemistry C,2011
455,MgY4Si3O13Tb0.1,MgY4Si3O13,Tb3+,0.1,,,298,544,0.275,0.484,,,,237,237,,,,544,https://doi.org/10.1016/j.ceramint.2017.09.005,,,Ceramics International,2017
456,MgY4Si3O13Ce0.01Tb0.03,MgY4Si3O13,Ce3+,0.01,Tb3+,0.03,298,544,0.189,0.195,,,,320,,,,28.924,395,https://doi.org/10.1016/j.ceramint.2017.09.005,,,Ceramics International,2017
457,MgY4Si3O13Ce0.01Tb0.1,MgY4Si3O13,Ce3+,0.01,Tb3+,0.1,298,544,0.208,0.257,,,,320,,,,27.719,395,https://doi.org/10.1016/j.ceramint.2017.09.005,,,Ceramics International,2017
458,MgY4Si3O13Ce0.01Tb0.14,MgY4Si3O13,Ce3+,0.01,Tb3+,0.14,298,544,0.226,0.317,,,,320,,,,26.752,395,https://doi.org/10.1016/j.ceramint.2017.09.005,,,Ceramics International,2017
459,MgY4Si3O13Ce0.01Tb0.25,MgY4Si3O13,Ce3+,0.01,Tb3+,0.25,298,544,0.246,0.382,,,,320,,,,24.425,395,https://doi.org/10.1016/j.ceramint.2017.09.005,,,Ceramics International,2017
460,MgY4Si3O13Ce0.01Tb0.3,MgY4Si3O13,Ce3+,0.01,Tb3+,0.3,298,544,0.257,0.416,,,,320,,,,24.345,395,https://doi.org/10.1016/j.ceramint.2017.09.005,,,Ceramics International,2017
461,Sr0.83Ba0.15Si2N2O2Eu0.02,Sr0.83Ba0.15Si2N2O2,Eu3+,0.02,,,298,544,0.358,0.606,89,,,450,,,,,,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
462,Sr0.73Ba0.25Si2N2O2Eu0.02,Sr0.73Ba0.25Si2N2O2,Eu3+,0.02,,,298,544,0.361,0.602,79,,560,450,,,,,,https://doi.org/10.1021/cm802394w,,,Chemistry of Materials,2008
463,NaLa0.8MgWO6Tb0.2,NaLa0.8MgWO6,Tb3+,0.2,,,298,544,0.331,0.642,,3.8,,485,485,,,,544,https://doi.org/10.1016/j.materresbull.2012.03.023,"mp-558194,mp-556619", icsd-187079 icsd-174386 icsd-172413 icsd-40497,Materials Research Bulletin,2012
464,Sr1.910MgB2O6Ce0.05Tb0.01,Sr1.910MgB2O6,Ce3+,0.05,Tb3+,0.01,298,544,0.2017,0.2716,,,,323,,,,27.69,393,https://doi.org/10.1039/C9DT04092G,mp-13541, icsd-240897,Dalton Transactions,2020
465,Sr1.88MgB2O6Ce0.05Tb0.03,Sr1.88MgB2O6,Ce3+,0.05,Tb3+,0.03,298,544,0.219,0.3725,,,,323,,,,26.73,393,https://doi.org/10.1039/C9DT04092G,mp-13541, icsd-240897,Dalton Transactions,2020
466,Sr1.85MgB2O6Ce0.05Tb0.05,Sr1.85MgB2O6,Ce3+,0.05,Tb3+,0.05,298,544,0.2268,0.4136,66.39,48.92,515,323,,,,22.92,393,https://doi.org/10.1039/C9DT04092G,mp-13541, icsd-240897,Dalton Transactions,2020
467,Sr1.82MgB2O6Ce0.05Tb0.07,Sr1.82MgB2O6,Ce3+,0.05,Tb3+,0.07,298,544,0.224,0.4061,,,,323,,,,22.25,393,https://doi.org/10.1039/C9DT04092G,mp-13541, icsd-240897,Dalton Transactions,2020
468,Sr1.775MgB2O6Ce0.05Tb0.1,Sr1.775MgB2O6,Ce3+,0.05,Tb3+,0.1,298,544,0.2151,0.3683,,,,323,,,,,,https://doi.org/10.1039/C9DT04092G,mp-13541, icsd-240897,Dalton Transactions,2020
469,NaCa0.96PO4Ce0.02Tb0.02,NaCa0.96PO4,Ce3+,0.02,Tb3+,0.02,298,544,0.27,0.38,,49.1,,328,,,,2741000,,https://doi.org/10.1002/ejic.201000392,mp-14401, icsd-35629,European Journal of Inorganic Chemistry,2010
470,NaCa0.94PO4Ce0.02Tb0.04,NaCa0.94PO4,Ce3+,0.02,Tb3+,0.04,298,544,,,,76.2,,328,,,,,,https://doi.org/10.1002/ejic.201000392,mp-14401, icsd-35629,European Journal of Inorganic Chemistry,2010
471,NaCa0.92PO4Ce0.02Tb0.06,NaCa0.92PO4,Ce3+,0.02,Tb3+,0.06,298,544,,,,74.7,,328,,,,,,https://doi.org/10.1002/ejic.201000392,mp-14401, icsd-35629,European Journal of Inorganic Chemistry,2010
472,NaCa0.9PO4Ce0.02Tb0.08,NaCa0.9PO4,Ce3+,0.02,Tb3+,0.08,298,544,0.32,0.56,,,,328,,,,,,https://doi.org/10.1002/ejic.201000392,mp-14401, icsd-35629,European Journal of Inorganic Chemistry,2010
473,NaCa0.96PO4Tb0.04,NaCa0.96PO4,Tb3+,0.04,,,298,544,0.315,0.671,,,,369,,,,6180000,544,https://doi.org/10.1016/j.ceramint.2013.12.101,mp-14401, icsd-35629,Ceramics International,2014
474,NaCa0.94PO4Tb0.04Eu0.02,NaCa0.94PO4,Tb3+,0.04,Eu3+,0.02,298,544,0.361,0.623,,,,369,,,,5910000,544,https://doi.org/10.1016/j.ceramint.2013.12.101,mp-14401, icsd-35629,Ceramics International,2014
475,NaCa0.92PO4Tb0.04Eu0.04,NaCa0.92PO4,Tb3+,0.04,Eu3+,0.04,298,544,0.401,0.583,,,,369,,,,,,https://doi.org/10.1016/j.ceramint.2013.12.101,mp-14401, icsd-35629,Ceramics International,2014
476,NaCa0.9PO4Tb0.04Eu0.06,NaCa0.9PO4,Tb3+,0.04,Eu3+,0.06,298,544,0.432,0.551,,,,369,,,,3120000,544,https://doi.org/10.1016/j.ceramint.2013.12.101,mp-14401, icsd-35629,Ceramics International,2014
477,NaCa0.88PO4Tb0.04Eu0.08,NaCa0.88PO4,Tb3+,0.04,Eu3+,0.08,298,544,0.474,0.512,,,,369,,,,,,https://doi.org/10.1016/j.ceramint.2013.12.101,mp-14401, icsd-35629,Ceramics International,2014
478,Sr7ZrP6O24Tb0.01,Sr7ZrP6O24,Tb3+,0.01,,,298,544,0.265,0.32,,,,374,,,,3970000,544,https://doi.org/10.1016/j.jallcom.2017.02.199,,,Journal of Alloys and Compounds,2017
479,Sr7ZrP6O24Tb0.01Eu0.005,Sr7ZrP6O24,Tb3+,0.01,Eu3+,0.005,298,544,0.309,0.322,,,,374,,,,2850000,544,https://doi.org/10.1016/j.jallcom.2017.02.199,,,Journal of Alloys and Compounds,2017
480,Sr7ZrP6O24Tb0.01Eu0.01,Sr7ZrP6O24,Tb3+,0.01,Eu3+,0.01,298,544,0.337,0.322,,,,374,,,,2300000,544,https://doi.org/10.1016/j.jallcom.2017.02.199,,,Journal of Alloys and Compounds,2017
481,Ba2Y0.82B2O6ClCe0.03Tb0.15,Ba2Y0.82B2O6Cl,Ce3+,0.03,Tb3+,0.15,298,545,,,,,,360,,,,6.67,420,https://doi.org/10.1111/jace.12916,mp-866310, icsd-262072,Journal of the American Ceramic Society,2014
482,Ba2Y0.47B2O6ClCe0.03Tb0.5,Ba2Y0.47B2O6Cl,Ce3+,0.03,Tb3+,0.5,298,545,,,,,,360,,,,1.58,420,https://doi.org/10.1111/jace.12916,mp-866310, icsd-262072,Journal of the American Ceramic Society,2014
483,Ba2Y0.47B2O6ClCe0.03Tb0.5,Ba2Y0.47B2O6Cl,Ce3+,0.03,Tb3+,0.5,298,545,0.328,0.591,,,,360,,,,2094000,545,https://doi.org/10.1111/jace.12916,mp-866310, icsd-262072,Journal of the American Ceramic Society,2014
484,Ba3Sc4O9Bi0.016,Ba3Sc4O9,Bi3+,0.016,,,298,545,0.3708,0.5228,,,508,377,,,,883.45,545,https://doi.org/10.1111/jace.14789,,,Journal of the American Ceramic Society,2017
485,Ca0.99Sr2Al2O6Ce0.01,Ca0.99Sr2Al2O6,Ce3+,0.01,,,303,545,0.3553,0.5541,31,,485,375,375,,,,545,https://doi.org/10.1016/j.jlumin.2018.10.119,mp-3393, icsd-71860 icsd-66062,Journal of Luminescence,2019
486,Ca3La5.4Si6O24Ce0.5Tb0.1,Ca3La5.4Si6O24,Ce3+,0.5,Tb3+,0.1,298,545,0.27,0.35,,,,288,288,355,,,420,https://doi.org/10.1111/jace.12846,,,Journal of the American Ceramic Society,2014
487,Ca3La5.2Si6O24Ce0.5Tb0.3,Ca3La5.2Si6O24,Ce3+,0.5,Tb3+,0.3,298,545,0.31,0.48,,,,288,288,355,,,420,https://doi.org/10.1111/jace.12846,,,Journal of the American Ceramic Society,2014
488,Ca3La5Si6O24Ce0.5Tb0.5,Ca3La5Si6O24,Ce3+,0.5,Tb3+,0.5,298,545,0.32,0.52,,,,288,288,355,,,420,https://doi.org/10.1111/jace.12846,,,Journal of the American Ceramic Society,2014
489,Ca3La4.8Si6O24Ce0.5Tb0.7,Ca3La4.8Si6O24,Ce3+,0.5,Tb3+,0.7,298,545,0.33,0.55,,,,288,288,355,,,420,https://doi.org/10.1111/jace.12846,,,Journal of the American Ceramic Society,2014
490,Ca3La4.6Si6O24Ce0.5Tb0.9,Ca3La4.6Si6O24,Ce3+,0.5,Tb3+,0.9,298,545,0.33,0.55,,,,288,288,355,,,420,https://doi.org/10.1111/jace.12846,,,Journal of the American Ceramic Society,2014
491,Ca3La4.4Si6O24Ce0.5Tb1.1,Ca3La4.4Si6O24,Ce3+,0.5,Tb3+,1.1,298,545,0.33,0.56,,,,288,288,355,,,420,https://doi.org/10.1111/jace.12846,,,Journal of the American Ceramic Society,2014
492,Ca3La5.5Si6O24Tb0.5,Ca3La5.5Si6O24,Tb3+,0.5,,,298,545,0.35,0.55,,,,257,238,355,,,545,https://doi.org/10.1111/jace.12846,,,Journal of the American Ceramic Society,2014
493,Mg1.25Si1.25Al2.5O3N3Ce0.03Tb0.01,Mg1.25Si1.25Al2.5O3N3,Ce3+,0.03,Tb3+,0.01,298,545,,,,,,335,,,,35.43,,https://doi.org/10.1039/C8TC05330H,,,Journal of Materials Chemistry C,2019
494,Mg1.25Si1.25Al2.5O3N3Ce0.03Tb0.02,Mg1.25Si1.25Al2.5O3N3,Ce3+,0.03,Tb3+,0.02,298,545,0.3503,0.5651,,,468,335,,,,31.82,,https://doi.org/10.1039/C8TC05330H,,,Journal of Materials Chemistry C,2019
495,Mg1.25Si1.25Al2.5O3N3Ce0.03Tb0.03,Mg1.25Si1.25Al2.5O3N3,Ce3+,0.03,Tb3+,0.03,298,545,,,,,,335,,,,31.2,,https://doi.org/10.1039/C8TC05330H,,,Journal of Materials Chemistry C,2019
496,Mg1.25Si1.25Al2.5O3N3Ce0.03Tb0.04,Mg1.25Si1.25Al2.5O3N3,Ce3+,0.03,Tb3+,0.04,298,545,,,,,,335,,,,26.8,,https://doi.org/10.1039/C8TC05330H,,,Journal of Materials Chemistry C,2019
497,Mg1.25Si1.25Al2.5O3N3Tb0.02,Mg1.25Si1.25Al2.5O3N3,Tb3+,0.02,,,298,545,0.3209,0.421,,,468,335,335,,,,545,https://doi.org/10.1039/C8TC05330H,,,Journal of Materials Chemistry C,2019
498,CaGdW4O16Tb0.5,CaGdW4O16,Tb3+,0.5,,,298,545,0.334,0.602,82.5,,,380,380,,,0.573,545,https://doi.org/10.1016/j.dyepig.2017.12.067,,,Dyes and Pigments,2018
499,Ba0.52Sr0.4YSi2Al2O2N5Eu0.08,Ba0.52Sr0.4YSi2Al2O2N5,Eu2+,0.08,,,298,545,0.398,0.5528,,,,365,,,,,,https://doi.org/10.1039/C0JM03573D,,,Journal of Materials Chemistry,2011
500,LiBa0.9PO5Tb0.1,LiBa0.9PO5,Tb3+,0.1,,,298,545,0.2231,0.4287,,,,378,378,,,2350000,545,https://doi.org/10.1063/1.3673331,,,Journal of Applied Physics,2012
501,LiBa0.8PO5Tb0.2,LiBa0.8PO5,Tb3+,0.2,,,298,545,0.2282,0.423,,,,378,378,,,2500000,545,https://doi.org/10.1063/1.3673331,,,Journal of Applied Physics,2012
502,LiBa0.7PO5Tb0.3,LiBa0.7PO5,Tb3+,0.3,,,298,545,0.2543,0.5457,,,,378,378,,,2520000,545,https://doi.org/10.1063/1.3673331,,,Journal of Applied Physics,2012
503,LiBa0.6PO5Tb0.4,LiBa0.6PO5,Tb3+,0.4,,,298,545,0.2535,0.5488,,,,378,378,,,2510000,545,https://doi.org/10.1063/1.3673331,,,Journal of Applied Physics,2012
504,LiBa0.5PO5Tb0.5,LiBa0.5PO5,Tb3+,0.5,,,298,545,0.2527,0.4961,,,,378,378,,,1100000,545,https://doi.org/10.1063/1.3673331,,,Journal of Applied Physics,2012
505,La5.75Ba4Si6O24F2Ce0.05Tb0.2,La5.75Ba4Si6O24F2,Ce3+,0.05,Tb3+,0.2,298,545,0.2573,0.3654,,,,280,,,,,,https://doi.org/10.1016/j.jlumin.2013.07.035,mp-686674,,Journal of Luminescence,2014
506,La5.65Ba4Si6O24F2Ce0.05Tb0.3,La5.65Ba4Si6O24F2,Ce3+,0.05,Tb3+,0.3,298,545,0.2745,0.4221,,,,280,,,,,,https://doi.org/10.1016/j.jlumin.2013.07.035,mp-686674,,Journal of Luminescence,2014
507,La5.55Ba4Si6O24F2Ce0.05Tb0.4,La5.55Ba4Si6O24F2,Ce3+,0.05,Tb3+,0.4,298,545,0.2806,0.4653,,,,280,,,,,,https://doi.org/10.1016/j.jlumin.2013.07.035,mp-686674,,Journal of Luminescence,2014
508,Sr0.97MoO4Tb0.02,Sr0.97MoO4,Tb3+,0.02,,,298,545,0.2605,0.6339,,,,290,290,,,,545,https://doi.org/10.1002/bio.2971,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,Luminescence,2015
509,Sr0.91MoO4Sm0.05Tb0.01,Sr0.91MoO4,Sm3+,0.05,Tb3+,0.01,298,545,0.4453,0.5063,,,,290,290,,,,646,https://doi.org/10.1002/bio.2971,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,Luminescence,2015
510,Sr0.895MoO4Sm0.05Tb0.02,Sr0.895MoO4,Sm3+,0.05,Tb3+,0.02,298,545,0.4238,0.5213,,,,290,290,,,607000,646,https://doi.org/10.1002/bio.2971,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,Luminescence,2015
511,Sr0.880MoO4Sm0.05Tb0.03,Sr0.880MoO4,Sm3+,0.05,Tb3+,0.03,298,545,0.371,0.5606,,,,290,290,,,,646,https://doi.org/10.1002/bio.2971,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,Luminescence,2015
512,Sr0.865MoO4Sm0.05Tb0.04,Sr0.865MoO4,Sm3+,0.05,Tb3+,0.04,298,545,0.363,0.567,,,,290,290,,,,646,https://doi.org/10.1002/bio.2971,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,Luminescence,2015
513,Sr0.85MoO4Sm0.05Tb0.05,Sr0.85MoO4,Sm3+,0.05,Tb3+,0.05,298,545,0.3439,0.5812,,,,290,290,,,,646,https://doi.org/10.1002/bio.2971,mp-18834, icsd-193794 icsd-250491 icsd-23700 icsd-28025 icsd-194080 icsd-173125 icsd-173120 icsd-245803 icsd-245802 icsd-173122 icsd-239418 icsd-248458 icsd-99089 icsd-194081,Luminescence,2015
514,Gd0.98BO3Ce0.01Tb0.01,Gd0.98BO3,Ce3+,0.01,Tb3+,0.01,298,545,0.212,0.252,,,,356,,,,22.8,412,https://doi.org/10.1016/j.optmat.2014.02.009,"mp-1224628,mp-561949,mp-29762", icsd-87779 icsd-87778,Optical Materials,2014
515,Gd0.96BO3Ce0.01Tb0.03,Gd0.96BO3,Ce3+,0.01,Tb3+,0.03,298,545,0.249,0.449,,,,356,,,,20.4,412,https://doi.org/10.1016/j.optmat.2014.02.009,"mp-1224628,mp-561949,mp-29762", icsd-87779 icsd-87778,Optical Materials,2014
516,Gd0.9BO3Ce0.01Tb0.09,Gd0.9BO3,Ce3+,0.01,Tb3+,0.09,298,545,0.272,0.562,,,,356,,,,16.7,412,https://doi.org/10.1016/j.optmat.2014.02.009,"mp-1224628,mp-561949,mp-29762", icsd-87779 icsd-87778,Optical Materials,2014
517,Gd0.84BO3Ce0.01Tb0.15,Gd0.84BO3,Ce3+,0.01,Tb3+,0.15,298,545,0.291,0.59,,,,356,,,,15.8,412,https://doi.org/10.1016/j.optmat.2014.02.009,"mp-1224628,mp-561949,mp-29762", icsd-87779 icsd-87778,Optical Materials,2014
518,Sr1.94P2O7Tb0.06,Sr1.94P2O7,Tb3+,0.06,,,298,545,0.2473,0.4185,,,,378,378,,,,545,https://doi.org/10.1111/jace.13497,mp-5616, icsd-31004 icsd-59395 icsd-34467,Journal of the American Ceramic Society,2015
519,Sr1.92P2O7Tb0.06,Sr1.92P2O7,Tb3+,0.06,,,298,545,0.5599,0.4298,,,,395,,,,,,https://doi.org/10.1111/jace.13497,mp-5616, icsd-31004 icsd-59395 icsd-34467,Journal of the American Ceramic Society,2015
520,Ca3Gd7PSi5O26Ce0.05Tb0.1,Ca3Gd7PSi5O26,Ce3+,0.05,Tb3+,0.1,298,545,0.186,0.2,,,,286,,,,,,https://doi.org/10.1021/ic3015578,,,Inorganic Chemistry,2012
521,Ca3Gd7PSi5O26Ce0.05Tb0.12,Ca3Gd7PSi5O26,Ce3+,0.05,Tb3+,0.12,298,545,0.209,0.318,,,,286,,,,,,https://doi.org/10.1021/ic3015578,,,Inorganic Chemistry,2012
522,Ca3Gd7PSi5O26Ce0.05Tb0.15,Ca3Gd7PSi5O26,Ce3+,0.05,Tb3+,0.15,298,545,0.212,0.329,,,,286,,,,,,https://doi.org/10.1021/ic3015578,,,Inorganic Chemistry,2012
523,Ca3Gd7PSi5O26Ce0.05Tb0.2,Ca3Gd7PSi5O26,Ce3+,0.05,Tb3+,0.2,298,545,0.222,0.382,,,,286,,,,,,https://doi.org/10.1021/ic3015578,,,Inorganic Chemistry,2012
